TIMESTAMP,CARS_ID,BAROMETRIC_PRESSURE(KPA),ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,LONG TERM FUEL TRIM BANK 2,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT TERM FUEL TRIM BANK 2,SHORT TERM FUEL TRIM BANK 1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
1.50E+12,carID1,100,81,51.40%,51.40%,31,1587,41,12.2,,40,,17,,,0:16:56,33%,MIL is OFF0 codes,,62.00%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,80,49.00%,49.40%,31,2045,50,15.07,,42,,32,,,0:17:04,33%,MIL is OFF0 codes,,69.40%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,81,46.30%,28.60%,31,2662,25,10.78,,42,,32,,,0:17:12,31%,MIL is OFF0 codes,,73.30%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,82,44.30%,15.70%,31,1622,68,3.62,,42,,31,,,0:17:20,23%,MIL is OFF0 codes,,65.50%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,82,41.60%,15.30%,31,2288,27,5.09,,43,,26,,,0:17:28,26%,MIL is OFF0 codes,,66.70%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,82,41.20%,46.30%,31,2815,26,19.14,,44,,37,,,0:17:36,35%,MIL is OFF0 codes,,71.80%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,82,44.30%,21.60%,31,1345,40,4.11,,44,,16,,,0:17:44,24%,MIL is OFF0 codes,,68.60%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,83,47.50%,28.60%,31,1075,43,4.33,,44,,7,,,0:17:52,25%,MIL is OFF0 codes,,62.00%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,83,50.20%,67.10%,31,1094,47,7.33,,44,,6,,,0:18:00,30%,MIL is OFF0 codes,,48.60%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,83,50.60%,33.30%,31,1025,100,4.66,,45,,0,,,0:18:08,25%,MIL is OFF0 codes,,54.50%,1.00%,6,16,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,43,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,43,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,43,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,43,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,43,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,43,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,53,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,44,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,45,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,45,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,45,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,45,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,45,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,,31,,100,,,45,,0,,,,28%,MIL is OFF0 codes,,50.20%,,53,18,6,8,2017
1.50E+12,carID1,100,52,29.00%,29.00%,,1476,37,6.07,,40,,0,,,,27%,MIL is OFF0 codes,,57.30%,,53,18,6,8,2017
1.50E+12,carID1,100,52,28.60%,33.70%,,1093,52,5.24,,39,,0,,,0:00:13,26%,MIL is OFF0 codes,,58.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,50,28.20%,31.40%,,1074,68,5.4,,39,,7,,,0:00:23,28%,MIL is OFF0 codes,,58.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,51,31.00%,33.30%,,2144,48,8.69,,39,,0,,,0:00:34,26%,MIL is OFF0 codes,,73.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,53,35.30%,51.00%,,2504,64,19.79,,39,,32,,,0:00:45,35%,MIL is OFF0 codes,,70.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,54,38.80%,24.70%,,1284,91,4.63,,39,,21,,,0:00:55,25%,MIL is OFF0 codes,,73.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,57,45.50%,16.90%,,1507,84,3.75,,38,,19,,,0:01:06,23%,MIL is OFF0 codes,,72.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,58,43.50%,43.50%,,1496,27,9.22,,38,,31,,,0:01:16,31%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,59,42.40%,19.60%,,1334,40,3.92,,38,,11,,,0:01:24,24%,MIL is OFF0 codes,,74.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,61,40.00%,32.50%,,1024,48,4.63,,38,,0,,,0:01:32,25%,MIL is OFF0 codes,,55.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,62,38.40%,30.20%,,1010,46,4.35,,38,,0,,,0:01:40,25%,MIL is OFF0 codes,,58.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,63,37.60%,29.80%,,1008,47,4.33,,38,,16,,,0:01:48,24%,MIL is OFF0 codes,,57.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,64,33.70%,40.80%,,1615,28,10.25,,38,,21,,,0:01:56,31%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,66,34.90%,22.70%,,1914,58,6.44,,38,,31,,,0:02:06,29%,MIL is OFF0 codes,,74.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,67,28.60%,36.50%,,2926,30,9.91,,38,,30,,,0:02:13,29%,MIL is OFF0 codes,,72.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,69,35.30%,63.90%,,1153,46,10.72,,38,,34,,,0:02:21,49%,MIL is OFF0 codes,,55.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,70,38.00%,26.30%,,1142,100,4.61,,38,,28,,,0:02:30,27%,MIL is OFF0 codes,,64.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,71,32.90%,22.40%,,1859,33,4.37,,38,,18,,,0:02:38,24%,MIL is OFF0 codes,,74.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,72,38.40%,51.40%,,1341,31,9.84,,38,,18,,,0:02:49,32%,MIL is OFF0 codes,,64.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,74,38.40%,30.20%,,1041,46,4.39,,38,,0,,,0:03:01,25%,MIL is OFF0 codes,,52.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,75,36.90%,28.60%,,992,44,4.07,,39,,0,,,0:03:12,24%,MIL is OFF0 codes,,58.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,76,36.10%,27.10%,,1010,46,3.89,,39,,0,,,0:03:21,24%,MIL is OFF0 codes,,57.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,76,35.30%,27.50%,,1007,45,3.85,,39,,0,,,0:03:30,24%,MIL is OFF0 codes,,58.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,77,34.90%,27.50%,,1004,44,3.88,,39,,0,,,0:03:38,24%,MIL is OFF0 codes,,58.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,78,34.90%,26.70%,,1010,46,3.88,,40,,0,,,0:03:46,24%,MIL is OFF0 codes,,58.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,34.90%,27.10%,,998,45,3.85,,40,,0,,,0:03:54,24%,MIL is OFF0 codes,,57.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,34.50%,27.10%,,987,47,3.83,,40,,0,,,0:04:02,24%,MIL is OFF0 codes,,57.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,34.50%,28.60%,,991,47,3.92,,40,,0,,,0:04:10,24%,MIL is OFF0 codes,,55.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,82,33.70%,18.00%,,1473,67,3.84,,41,,27,,,0:04:22,24%,MIL is OFF0 codes,,63.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,84,36.90%,32.90%,,1809,27,8.75,,40,,33,,,0:04:31,30%,MIL is OFF0 codes,,73.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,85,34.10%,17.30%,,1413,74,3.36,,40,,32,,,0:04:39,23%,MIL is OFF0 codes,,74.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,83,28.20%,45.90%,,2099,62,14.3,,39,,50,,,0:04:47,33%,MIL is OFF0 codes,,70.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,77,29.40%,43.10%,,1771,63,11.24,,38,,57,,,0:04:55,32%,MIL is OFF0 codes,,71.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,78,33.30%,43.50%,,1870,27,12,,38,,56,,,0:05:04,32%,MIL is OFF0 codes,,69.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,39.20%,17.60%,,1529,38,3.88,,38,,34,,,0:05:12,24%,MIL is OFF0 codes,,47.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,42.70%,21.60%,,1227,39,3.9,,38,,6,,,0:05:20,24%,MIL is OFF0 codes,,65.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,45.10%,25.90%,,1083,48,4.42,,38,,0,,,0:05:27,25%,MIL is OFF0 codes,,62.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,45.50%,43.50%,,1041,45,6.75,,38,,23,,,0:05:36,29%,MIL is OFF0 codes,,55.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,41.60%,47.80%,,2525,63,18.3,,38,,39,,,0:05:43,35%,MIL is OFF0 codes,,69.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,78,43.50%,38.40%,,2176,54,12.2,,37,,46,,,0:05:52,32%,MIL is OFF0 codes,,70.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,44.30%,22.00%,,2366,36,7.91,,37,,46,,,0:06:00,29%,MIL is OFF0 codes,,78.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,49.40%,16.10%,,2118,25,5.03,,37,,38,,,0:06:07,25%,MIL is OFF0 codes,,49.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,51.00%,16.10%,,1849,26,4.44,,37,,30,,,0:06:16,24%,MIL is OFF0 codes,,69.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,52.20%,21.20%,,1223,38,3.68,,37,,20,,,0:06:24,23%,MIL is OFF0 codes,,69.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,52.50%,24.70%,,1183,35,3.96,,37,,20,,,0:06:31,24%,MIL is OFF0 codes,,61.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,52.90%,22.40%,,1202,46,3.84,,37,,16,,,0:06:40,24%,MIL is OFF0 codes,,66.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,52.50%,16.50%,,1922,28,4.72,,37,,19,,,0:06:48,26%,MIL is OFF0 codes,,74.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,49.80%,47.80%,,2648,39,18.83,,37,,41,,,0:06:55,35%,MIL is OFF0 codes,,69.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,78,50.20%,23.10%,,1855,51,6.3,,37,,54,,,0:07:04,28%,MIL is OFF0 codes,,76.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,51.00%,20.80%,,1422,35,3.83,,37,,60,,,0:07:12,23%,MIL is OFF0 codes,,74.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,53.70%,40.00%,,1961,57,11.65,,36,,65,,,0:07:20,32%,MIL is OFF0 codes,,70.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,53.30%,47.50%,,2105,56,15.01,,35,,61,,,0:07:30,34%,MIL is OFF0 codes,,69.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,52.50%,16.50%,,2170,27,5.44,,36,,39,,,0:07:42,26%,MIL is OFF0 codes,,62.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,56.10%,26.70%,,1118,48,4.41,,36,,0,,,0:07:54,25%,MIL is OFF0 codes,,60.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,57.30%,29.80%,,1003,47,4.23,,37,,0,,,0:08:04,24%,MIL is OFF0 codes,,58.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,57.60%,28.60%,,1008,47,4.16,,37,,0,,,0:08:16,24%,MIL is OFF0 codes,,58.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,78,56.90%,53.70%,,2006,69,16.41,,38,,34,,,0:08:27,35%,MIL is OFF0 codes,,66.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,78,52.20%,41.60%,,2377,50,14.92,,37,,69,,,0:08:38,33%,MIL is OFF0 codes,,72.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,42.70%,17.60%,,2932,68,9.59,,36,,72,,,0:08:50,30%,MIL is OFF0 codes,,80.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,39.60%,42.00%,,3143,57,19.55,,35,,79,,,0:09:00,35%,MIL is OFF0 codes,,70.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,37.30%,16.10%,,3117,26,7.66,,36,,70,,,0:09:11,29%,MIL is OFF0 codes,,62.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,38.00%,20.00%,,2027,24,4.46,,36,,58,,,0:09:19,25%,MIL is OFF0 codes,,76.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,42.70%,25.90%,,1123,97,3.93,,35,,33,,,0:09:30,24%,MIL is OFF0 codes,,72.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,47.80%,16.10%,,2198,63,4.72,,34,,52,,,0:09:41,25%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,47.10%,37.60%,,2242,51,12.56,,34,,57,,,0:09:49,32%,MIL is OFF0 codes,,72.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,46.70%,34.10%,,1801,49,9.04,,34,,56,,,0:09:57,30%,MIL is OFF0 codes,,72.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,48.20%,20.40%,,1819,31,5.64,,34,,52,,,0:10:08,26%,MIL is OFF0 codes,,75.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,49.80%,16.90%,,1331,75,3.32,,34,,44,,,0:10:18,22%,MIL is OFF0 codes,,74.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,48.20%,50.60%,,2803,66,21.29,,33,,57,,,0:10:29,36%,MIL is OFF0 codes,,69.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,42.70%,47.50%,,3016,67,21.2,,33,,56,,,0:10:41,35%,MIL is OFF0 codes,,67.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,38.40%,46.30%,,2239,66,15.51,,33,,56,,,0:10:53,34%,MIL is OFF0 codes,,70.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,34.50%,28.20%,,2260,24,9.58,,33,,46,,,0:11:03,31%,MIL is OFF0 codes,,76.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,32.50%,21.20%,,1166,70,3.99,,34,,16,,,0:11:13,24%,MIL is OFF0 codes,,73.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,34.10%,35.70%,,1424,46,7.55,,34,,30,,,0:11:24,29%,MIL is OFF0 codes,,67.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,32.90%,41.60%,,1645,29,10.09,,34,,28,,,0:11:33,31%,MIL is OFF0 codes,,69.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,32.90%,67.80%,,905,42,9.5,,34,,21,,,0:11:43,40%,MIL is OFF0 codes,,49.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,27.10%,48.20%,,1261,51,8.87,,34,,29,,,0:11:54,31%,MIL is OFF0 codes,,65.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,34.10%,25.90%,,1140,42,4.36,,34,,15,,,0:12:05,24%,MIL is OFF0 codes,,58.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,36.90%,43.10%,,1570,26,10.37,,34,,38,,,0:12:16,31%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,42.00%,16.90%,,1336,96,3.48,,34,,25,,,0:12:26,23%,MIL is OFF0 codes,,69.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,42.70%,49.80%,,2176,25,15.92,,34,,51,,,0:12:34,34%,MIL is OFF0 codes,,69.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,79,41.20%,16.50%,,2525,25,6.19,,34,,42,,,0:12:45,27%,MIL is OFF0 codes,,50.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,41.20%,44.70%,,910,73,15.65,,35,,26,,,0:12:56,41%,MIL is OFF0 codes,,61.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,38.80%,24.30%,,2340,33,8.32,,36,,20,,,0:13:07,30%,MIL is OFF0 codes,,76.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,38.40%,40.80%,,2846,69,17.33,,36,,44,,,0:13:19,34%,MIL is OFF0 codes,,72.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,82,39.20%,33.70%,,2592,58,16.47,,35,,53,,,0:13:27,34%,MIL is OFF0 codes,,73.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,41.20%,32.50%,,2640,51,12.81,,35,,49,,,0:13:39,32%,MIL is OFF0 codes,,72.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,46.30%,37.30%,,2079,43,12.68,,35,,51,,,0:13:50,33%,MIL is OFF0 codes,,74.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,82,50.20%,49.00%,,1617,70,12,,35,,54,,,0:14:00,33%,MIL is OFF0 codes,,65.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,82,51.00%,22.70%,,1929,25,4.56,,35,,56,,,0:14:12,24%,MIL is OFF0 codes,,76.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,50.60%,32.20%,,1693,64,8.19,,34,,57,,,0:14:22,30%,MIL is OFF0 codes,,71.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,81,45.50%,44.70%,,2067,25,13.64,,34,,58,,,0:14:34,33%,MIL is OFF0 codes,,69.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,80,45.90%,63.10%,,1197,98,11.6,,34,,41,,,0:14:43,49%,MIL is OFF0 codes,,49.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,80,40.80%,70.60%,,2097,70,22.31,,33,,57,,,0:14:53,41%,MIL is OFF0 codes,,62.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,80,43.90%,19.60%,,2376,25,5.99,,34,,42,,,0:15:01,26%,MIL is OFF0 codes,,78.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,80,49.00%,29.80%,,1032,46,4.29,,34,,0,,,0:15:13,24%,MIL is OFF0 codes,,54.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,81,44.70%,29.40%,,1001,48,4.23,,35,,0,,,0:15:21,24%,MIL is OFF0 codes,,55.70%,,53,18,6,8,2017
1.50E+12,carID1,101,81,40.80%,29.40%,,999,48,4.23,,36,,0,,,0:15:33,24%,MIL is OFF0 codes,,57.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,80,38.40%,29.80%,,1020,48,4.3,,37,,0,,,0:15:44,24%,MIL is OFF0 codes,,56.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,101,80,37.30%,29.80%,,1006,61,4.26,,38,,3,,,0:15:56,24%,MIL is OFF0 codes,,58.00%,1.00%,53,18,6,8,2017
1.50E+12,carID1,100,80,36.50%,27.80%,,1801,67,11.28,,40,,20,,,0:16:07,32%,MIL is OFF0 codes,,74.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,79,42.40%,60.40%,,2900,28,25.66,,39,,44,,,0:16:15,38%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,80,40.80%,58.00%,,2423,71,20.88,,38,,48,,,0:16:23,36%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,40.40%,47.80%,,2415,57,17.06,,37,,45,,,0:16:35,34%,MIL is OFF0 codes,,70.20%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,42.40%,16.90%,,1389,69,3.16,,38,,5,,,0:16:43,22%,MIL is OFF0 codes,,67.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,39.20%,53.70%,,2776,26,21.96,,37,,41,,,0:16:54,36%,MIL is OFF0 codes,,69.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,36.50%,57.60%,,2353,74,20.09,,36,,52,,,0:17:02,36%,MIL is OFF0 codes,,67.80%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,35.30%,47.10%,,2180,61,14.77,,36,,57,,,0:17:10,33%,MIL is OFF0 codes,,72.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,83,35.70%,22.00%,,2330,26,5.28,,36,,54,,,0:17:18,25%,MIL is OFF0 codes,,77.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,83,38.40%,27.50%,,1674,57,6.91,,36,,53,,,0:17:26,29%,MIL is OFF0 codes,,73.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,39.20%,29.40%,,1791,26,5.5,,36,,50,,,0:17:34,26%,MIL is OFF0 codes,,70.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,39.20%,14.50%,,1592,33,3.59,,36,,32,,,0:17:42,23%,MIL is OFF0 codes,,72.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,83,43.90%,21.20%,,1191,42,3.72,,36,,15,,,0:17:50,24%,MIL is OFF0 codes,,67.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,44.70%,17.30%,,1568,37,7.21,,36,,34,,,0:18:00,30%,MIL is OFF0 codes,,65.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,47.50%,21.20%,,1165,37,3.61,,36,,4,,,0:18:11,23%,MIL is OFF0 codes,,71.40%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,47.50%,52.50%,,1218,76,10.81,,36,,25,,,0:18:22,32%,MIL is OFF0 codes,,56.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,42.40%,31.40%,,2047,52,9.41,,36,,42,,,0:18:33,30%,MIL is OFF0 codes,,74.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,42.40%,44.30%,,2554,32,16.38,,35,,53,,,0:18:41,34%,MIL is OFF0 codes,,68.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,41.20%,19.20%,,2675,43,7.49,,35,,56,,,0:18:49,29%,MIL is OFF0 codes,,79.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,42.70%,27.50%,,2880,35,15.06,,35,,57,,,0:18:59,33%,MIL is OFF0 codes,,75.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,43.10%,28.20%,,2301,48,10.48,,34,,55,,,0:19:11,31%,MIL is OFF0 codes,,76.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,43.50%,25.10%,,2094,52,8.99,,34,,57,,,0:19:23,31%,MIL is OFF0 codes,,77.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,41.60%,21.20%,,2413,27,7.63,,34,,52,,,0:19:33,29%,MIL is OFF0 codes,,79.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,44.70%,16.10%,,1710,33,4.02,,35,,19,,,0:19:41,23%,MIL is OFF0 codes,,48.60%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,47.80%,29.80%,,994,47,4.19,,35,,0,,,0:19:53,24%,MIL is OFF0 codes,,63.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,45.90%,29.40%,,1002,47,4.09,,35,,0,,,0:20:01,24%,MIL is OFF0 codes,,56.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,82,43.90%,32.90%,,990,42,4.5,,35,,15,,,0:20:09,25%,MIL is OFF0 codes,,52.90%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,37.30%,22.70%,,1659,28,4.76,,36,,16,,,0:20:19,24%,MIL is OFF0 codes,,74.50%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,33.70%,40.40%,,976,46,5.6,,36,,14,,,0:20:30,27%,MIL is OFF0 codes,,64.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,81,31.40%,45.50%,,1122,45,6.99,,37,,4,,,0:20:42,29%,MIL is OFF0 codes,,56.10%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,80,40.40%,29.00%,,1103,46,4.53,,38,,0,,,0:20:52,25%,MIL is OFF0 codes,,57.30%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,80,38.80%,28.60%,,1165,49,5.36,,39,,5,,,0:21:02,26%,MIL is OFF0 codes,,62.70%,1.00%,53,18,6,8,2017
1.50E+12,carID1,99,80,35.30%,34.10%,,1534,41,7.42,,41,,9,,,0:21:14,27%,MIL is OFF0 codes,,71.40%,1.00%,53,18,6,8,2017
